-118.288981,34.02617
-118.28931755431142,34.026194582698636
-118.2896484488853,34.02626801121821
-118.28996809575915,34.0263893308714
-118.29027104961301,34.02655696393414
-118.29055207683356,34.026768729599375
-118.29080622190146,34.027021871558475
-118.29102887026264,34.02731309286133
-118.2912158068887,34.02763859761442
-118.29136326978583,34.0279941389898
-118.29146799777594,34.02837507293787
-118.29152727194561,34.02877641692496
-118.29153895023904,34.02919291295305
-118.29150149475751,34.029619094064834
-118.29141399141999,34.03004935349344
-118.29127616173669,34.03047801558241
-118.29108836654636,34.03089940757934
-118.29085160167008,34.03130793139556
-118.29056748553661,34.03169813442448
-118.29023823893552,34.03206477852336
-118.28986665715426,34.032402906286286
-118.28945607485129,34.03270790377048
-118.28901032410917,34.03297555888296
-118.28853368619835,34.03320211468924
-118.28803083766098,34.0333843169702
-118.28750679139678,34.03351945542579
-118.28696683349538,34.03360539800465
-118.28641645661415,34.033640617925634
-118.28586129074344,34.03362421304951
-118.28530703223468,34.03355591735602
-118.28475937198863,34.033436104381124
-118.28422392371147,34.033265782570986
-118.28370615314606,34.03304658261136
-118.28321130917271,34.032780736892676
-118.28274435765087,34.03247105137032
-118.28230991883773,34.03212087017597
-118.2819122091753,34.03173403342728
-118.2815549881818,34.031314828769325
-118.28124151111852,34.03086793726063
-118.28097448803099,34.03039837428763
-118.28075604968191,34.029911426254735
-118.28058772080662,34.02941258385048
-118.28047040102936,34.028907472733216
-118.28040435368133,34.02840178251291
-118.28038920266202,34.02790119492671
-118.28042393738347,34.02741131211652
-118.28050692573488,34.02693758591513
-118.28063593490356,34.026485249035126
-118.28080815978923,34.02605924903042
-118.28102025865198,34.02566418586524
-118.28126839554355,34.02530425388006
-118.28154828898523,34.024983188888
-118.28185526627702,34.02470422107054
-118.28218432275128,34.024470034268255
-118.28253018522186,34.024282732180914
-118.28288737882642,34.02414381190458
-118.28325029641681,34.02405414514003
-118.28361326962018,34.024013967310125
-118.2839706406725,34.024022874723784
-118.28431683411613,34.024079829822185
-118.28464642745492,34.024183174441106
-118.28495421987382,34.02433065092148
-118.28523529815375,34.02451943080139
-118.28548509894868,34.02474615072665
-118.28569946663731,34.025006955125995
-118.28587470601806,34.02529754511124
-118.28600762918113,34.025613232984256
-118.28609559596472,34.02594900166146
-118.28613654748449,34.026299568264655
-118.2861290323116,34.02665945107413
-118.28607222496899,34.02702303899749
-118.28596593651154,34.02738466267601
-118.28581061705674,34.02773866632938
-118.2856073502334,34.028079479430524
-118.28535783961905,34.028401687304395
-118.28506438733707,34.028700099757934
-118.28472986508437,34.02896981687369
-118.28435767795575,34.02920629113512
-118.28395172152244,34.02940538509813
-118.28351633270728,34.029563423879786
-118.28305623507771,34.02967724180035
-118.28257647924816,34.029744222589144
-118.28208237914542,34.02976233264577
-118.28157944494248,34.02973014693613
-118.28107331350908,34.02964686719594
-118.2805696772581,34.02951233221136
-118.28007421228722,34.02932702004694
-118.2795925067246,34.02909204219255
-118.27912999018436,34.028809129703326
-118.27869186522359,34.02848061150782
-118.2782830416678,34.028109385158515
-118.27790807463468,34.02769888039462
-118.27757110704006,34.027253015977585
-118.27727581731287,34.02677615034524
-118.27702537297998,34.026273026708196
-118.27682239070782,34.025748713282795
-118.27666890330603,34.02520853941611
-118.27656633411021,34.02465802841054
-118.2765154790676,34.02410282789729
-118.27651649675221,34.023548638638935
-118.27656890643576,34.02300114266127
-118.27667159423852,34.0224659316229
-118.2768228272825,34.02194843632831
-118.277020275668,34.0214538582754
-118.27726104199557,34.02098710410301
-118.27754169806029,34.02055272376703
-118.27785832825421,34.02015485322695
-118.27820657912845,34.019797162367055
-118.27858171448817,34.01948280881104
-118.27897867532394,34.019214398213656
-118.27939214382172,34.01899395153151
-118.27981661064223,34.018822879686795
-118.280246444619,34.018701965944096
-118.28067596399414,34.018631356223246
-118.28109950829086,34.018610557470524
-118.28151150991437,34.018638444108795
-118.2819065645756,34.01871327248505
-118.2822794996478,34.01883270313261
-118.28262543959126,34.01899383056646
-118.28293986761948,34.019193220235145
-118.28321868282677,34.019426952161766
-118.28345825205535,34.01969067072255
-118.2836554558458,34.019979639933375
-118.28380772789033,34.02028880354546
-118.28391308748981,34.020612849190215
-118.28397016460413,34.02094627576235
-118.28397821717955,34.02128346318922
-118.28393714053357,34.021618743704394
-118.28384746867883,34.02194647372414
-118.28371036756938,34.022261105418245
-118.28352762035459,34.02255725707012
-118.28330160482719,34.02282978133671
-118.28303526335048,34.023073830545094
-118.28273206564513,34.023284918200275
-118.28239596490576,34.023458975926395
-118.28203134780232,34.02359240512155
-118.28164297899846,34.023682122672994
-118.28123594088801,34.023725600154805
-118.28081556931194,34.02372089601238
-118.28038738606807,34.02366668032677
-118.27995702906726,34.023562251845874
-118.27953018101864,34.02340754706691
-118.27911249754595,34.023203141255536
-118.27870953564351,34.02295024138851
-118.2783266833765,34.02265067110921
-118.27796909171431,34.022306847886135
-118.27764160935874,34.02192175266311
-118.27734872139118,34.02149889238493
-118.27709449251418,34.02104225587218
-118.2768825156054,34.02055626360298
-118.27671586623386,34.02004571203669
-118.27659706371416,34.01951571318333
-118.2765280391905,34.01897163018272
-118.27651011115431,34.01841900970777
-118.27654396870513,34.01786351204658
-118.27662966276608,34.0173108397472
-118.2767666053652,34.016766665727154
-118.27695357699172,34.01623656175667
-118.27718874193424,34.015725928219695
-118.27746967140695,34.015239926040735
-118.2777933741715,34.0147834116381
-118.27815633426728,34.0143608757259
-118.27855455537346,34.01397638673853
-118.27898361124133,34.01363353959283
-118.27943870156001,34.0133354104357
-118.27991471254877,34.01308451794932
-118.28040628151011,34.012882791703056
-118.28090786452744,34.01273154795222
-118.2814138064514,34.01263147318963
-118.28191841229027,34.01258261565781
-118.2824160191015,34.012584384929305
-118.28290106747588,34.01263555956005
-118.28336817171015,34.01273430271944
-118.28381218778141,34.012878185599014
-118.28422827826347,34.01306421830419
-118.2846119733647,34.01328888783808
-118.28495922731565,34.01354820269744
-118.28526646939353,34.0138377435167
-118.28553064893839,34.01415271911985
-118.28574927379218,34.014488027271476
-118.28592044167428,34.01483831935887
-118.28604286409728,34.01519806818735
-118.28611588252039,34.01556163803174
-118.28613947653636,34.01592335605819
-118.28611426398842,34.016277584213476
-118.28604149301582,34.016618790672794
-118.28592302612849,34.016941619942635
-118.28576131651228,34.017240960732586
-118.2855593768642,34.01751201073782
-118.28532074115198,34.01775033751315
-118.28504941978113,34.01795193466922
-118.28474984873655,34.018113272680054
-118.28442683334167,34.018231343659785
-118.2840854873461,34.01830369954233
-118.28373116811213,34.01832848318136
-118.28336940871922,34.01830445197721
-118.28300584784533,34.01823099373222
-118.28264615831108,34.018108134533755
-118.28229597519072,34.017936538565465
-118.28196082439847,34.01771749984896
-118.28164605265323,34.01745292602045
-118.28135675970717,34.01714531434724
-118.28109773369502,34.016797720287535
-118.28087339042146,34.01641371899077
-118.28068771735427,34.015997360225384
-118.28054422303121,34.01555311730379
-118.28044589252062,34.0150858306502
-118.28039514949833,34.01460064672491
-118.28039382542113,34.01410295307697
-118.28044313618571,34.01359831034666
-118.28054366656896,34.013092382077026
-118.28069536264584,34.012590863222314
-118.280897532281,34.01209940825671
-118.2811488536879,34.01162355979261
-118.28144739194713,34.01116867861067
-118.28179062327528,34.010739875986374
-118.28217546673758,34.01034194916857
-118.28259832300314,34.00997932082585
-118.28305511965314,34.00965598322618
-118.28354136246904,34.00937544785559
-118.2840521920524,34.00914070111286
-118.28458244506055,34.008954166640315
-118.28512671928391,34.00881767476696
-118.28567944174219,34.00873243945031
-118.2862349389387,34.00869904300841
-118.28678750838448,34.008717428835
-118.28733149048787,34.00878690219
-118.2878613399011,34.00890613905532
-118.28837169542135,34.00907320294388
-118.28885744756295,34.00928556944949
-118.28931380294637,34.00954015822709
-118.2897363446898,34.009833371999065
-118.29012108804004,34.010161142094404
-118.29046453053923,34.01051897994507
-118.29076369609338,34.01090203388835
-118.29101617238537,34.011305150557185
-118.29122014115963,34.01172294008221
-118.29137440099545,34.01214984428121
-118.29147838228133,34.01258020697382
-118.2915321542007,34.013008345532576
-118.29153642364109,34.01342862276553
-118.2914925260403,34.01383551822187
-118.29140240828552,34.014223698018725
-118.29126860388153,34.014588082306624
-118.29109420070198,34.01492390952042
-118.29088280173157,34.0152267966035
-118.29063847929537,34.015492794443794
-118.29036572335413,34.01571843782076
-118.29006938451924,34.01590078923181
-118.28975461250775,34.016037476044104
-118.28942679081578,34.01612672050205
-118.28909146843614,34.01616736221106
-118.28875428948345,34.01615887281327
-118.2884209216167,34.016101362669886
